,acc_x,acc_y,acc_z,vel_x,vel_y,vel_z,labelAtaxicGait,labelBradykinesia,labelFreezingOfGait,labelMuscleAtrophy,labelMyopathicGait,labelNoPathologicalGait,labelSittingWithTremor
1970-01-01 00:00:45.500,-0.28430148000000005,0.093373920000000013,0.94876716000000005,-2.5228000000000006,-5.0302000000000007,-11.207000000000001,0,0,1,0,0,0,0
1970-01-01 00:00:46.000,-0.28954748000000002,0.11053199999999999,0.94748127999999998,3.9284000000000008,0.53619999999999901,-12.2248,0,0,1,0,0,0,0
1970-01-01 00:00:46.500,-0.29882436000000001,0.090021359999999995,0.9264313999999999,3.0883999999999991,-8.4854000000000003,-3.5728000000000004,0,0,1,0,0,0,0
1970-01-01 00:00:47.000,-0.27672040000000009,0.13889456000000003,0.96823836000000019,9.3827999999999978,-12.041399999999999,1.5134000000000001,0,0,1,0,0,0,0
1970-01-01 00:00:47.500,-0.13868716,0.1486082,1.01614044,11.757199999999997,25.547200000000004,-18.295200000000001,0,0,1,0,0,0,0
1970-01-01 00:00:48.000,-0.29909764000000005,0.10152107999999999,0.93575951999999996,-6.8445999999999989,-37.238599999999998,12.220599999999999,0,0,1,0,0,0,0
1970-01-01 00:00:48.500,-0.21349756,0.10770160000000001,0.97656364000000007,-7.7671999999999999,-1.4181999999999999,-6.5449999999999999,0,0,1,0,0,0,0
1970-01-01 00:00:49.000,-0.16013476000000001,0.088081559999999989,0.98516219999999999,-7.9645999999999981,-47.849199999999982,7.5921999999999992,0,0,1,0,0,0,0
1970-01-01 00:00:49.500,-0.077643240000000016,0.13353387999999999,1.0018810800000002,20.8264,19.131,-6.7479999999999984,0,0,1,0,0,0,0
1970-01-01 00:00:50.000,-0.24361691999999999,0.13887504000000001,0.93658424000000007,11.986799999999999,88.316200000000009,-16.7986,0,0,1,0,0,0,0
1970-01-01 00:00:50.500,-0.26402508000000002,0.035277520000000007,0.92150991999999998,-16.917599999999997,11.733399999999996,-5.8296000000000001,0,0,1,0,0,0,0
1970-01-01 00:00:51.000,-0.36611956000000001,0.12523055999999999,0.89598019999999989,10.675000000000001,-49.594999999999985,-4.4435999999999964,0,0,1,0,0,0,0
