,acc_x,acc_y,acc_z,vel_x,vel_y,vel_z,labelAtaxicGait,labelBradykinesia,labelFreezingOfGait,labelMuscleAtrophy,labelMyopathicGait,labelNoPathologicalGait,labelSittingWithTremor
1970-01-01 00:00:00.000,0.21604980000000001,-0.09093635999999998,0.97649775999999988,0.84560000000000002,-8.6099999999999994,-1.7080000000000002,0,0,1,0,0,0,0
1970-01-01 00:00:00.500,0.23198299999999999,-0.096672800000000003,0.97306956,-0.78119999999999989,-10.318,2.5045999999999999,0,0,1,0,0,0,0
1970-01-01 00:00:01.000,0.05622980000000001,-0.12072388000000001,1.0390032399999998,-11.898599999999998,-31.708600000000001,-22.192800000000002,0,0,1,0,0,0,0
1970-01-01 00:00:01.500,0.45529912000000006,-0.09301036,0.8839998,-2.3268000000000004,14.3094,5.1534000000000004,0,0,1,0,0,0,0
1970-01-01 00:00:02.000,0.19353104000000002,-0.14066600000000001,1.0046846399999998,0.53759999999999974,-50.486800000000009,-19.425000000000001,0,0,1,0,0,0,0
1970-01-01 00:00:02.500,0.29515459999999993,-0.11114688,0.94476800000000016,9.3491999999999997,55.794199999999989,10.232599999999998,0,0,1,0,0,0,0
1970-01-01 00:00:03.000,0.23054827999999999,-0.10936324000000003,0.97019767999999995,-4.2252000000000001,-6.4623999999999988,-9.3170000000000002,0,0,1,0,0,0,0
1970-01-01 00:00:03.500,0.18502032000000004,-0.10504931999999999,0.97730784000000004,1.6366000000000001,-11.884600000000001,4.2182000000000004,0,0,1,0,0,0,0
1970-01-01 00:00:04.000,0.21288267999999999,-0.10918512,0.97077351999999995,1.4518000000000004,-11.474400000000001,-2.0313999999999997,0,0,1,0,0,0,0
1970-01-01 00:00:04.500,0.2372534,-0.11829364000000001,0.98691412000000012,1.0934000000000004,6.9510000000000005,7.5221999999999989,0,0,1,0,0,0,0
1970-01-01 00:00:05.000,0.13662779999999999,-0.10883376,0.98774128000000005,0.093799999999999883,-13.249600000000001,-3.1317999999999997,0,0,1,0,0,0,0
1970-01-01 00:00:05.500,0.23368123999999998,-0.11878896000000001,1.0085105599999999,0.090999999999999942,-10.673599999999997,0.24219999999999936,0,0,1,0,0,0,0
1970-01-01 00:00:06.000,0.16727175999999999,-0.1050176,0.99005195999999995,1.0275999999999998,0.64120000000000033,3.2157999999999998,0,0,1,0,0,0,0
1970-01-01 00:00:06.500,-0.024307280000000001,-0.17811756000000004,1.05433376,-3.4314,-18.570999999999998,-26.077799999999996,0,0,1,0,0,0,0
1970-01-01 00:00:07.000,0.41183540000000002,-0.047155439999999993,0.94983831999999979,-1.9698000000000004,-0.96740000000000181,19.733000000000001,0,0,1,0,0,0,0
1970-01-01 00:00:07.500,0.23999596000000001,-0.10853120000000001,0.96390248000000001,3.4174000000000007,-19.009199999999993,-3.8108,0,0,1,0,0,0,0
1970-01-01 00:00:08.000,0.25697835999999996,-0.096667919999999991,0.95659224000000009,2.4290000000000003,-28.207199999999997,-10.298399999999999,0,0,1,0,0,0,0
1970-01-01 00:00:08.500,0.25963796,-0.095760239999999996,0.96694516000000008,-2.2637999999999998,13.475,6.4259999999999993,0,0,1,0,0,0,0
1970-01-01 00:00:09.000,0.20814663999999997,-0.096816760000000002,0.97113952000000014,8.4854000000000003,-27.407799999999998,-11.491200000000001,0,0,1,0,0,0,0
1970-01-01 00:00:09.500,0.41704967999999992,-0.087144599999999989,0.99585184000000015,-9.3939999999999984,18.564,16.0566,0,0,1,0,0,0,0
1970-01-01 00:00:10.000,0.18236071999999998,-0.096233599999999975,0.98334927999999988,2.3212000000000002,-5.6896000000000004,0.45919999999999994,0,0,1,0,0,0,0
1970-01-01 00:00:10.500,0.14430647999999999,-0.10869467999999999,1.0443932,1.6870000000000005,-3.8583999999999987,9.9680000000000017,0,0,1,0,0,0,0
1970-01-01 00:00:11.000,0.29852911999999998,-0.090694799999999992,0.95908835999999997,5.9836,-10.777200000000001,7.8470000000000004,0,0,1,0,0,0,0
1970-01-01 00:00:11.500,0.24973400000000001,-0.13812839999999998,0.96540308000000008,-10.691800000000001,-2.7776000000000001,-10.894799999999998,0,0,1,0,0,0,0
